temperature,rainfall,humidity,label
16.83,247.04,58.21,black chickpea
5.36,217.39,61.89,black chickpea
16.51,263.98,55.72,black chickpea
18.73,246.87,62.19,black chickpea
14.43,260.02,55.38,black chickpea
13.11,212.34,60.79,black chickpea
10.07,284.43,61.88,black chickpea
15.64,217.18,58.67,black chickpea
15.81,210.63,56.0,black chickpea
19.78,225.4,70.3,black chickpea
12.61,203.7,68.84,black chickpea
5.64,262.35,65.89,black chickpea
19.53,251.5,55.74,black chickpea
6.82,235.31,46.58,summer cabbage
11.76,226.05,61.64,summer cabbage
6.55,169.36,59.55,summer cabbage
8.73,156.23,50.7,summer cabbage
8.37,149.21,47.77,summer cabbage
7.31,158.75,55.1,summer cabbage
8.07,203.04,56.62,summer cabbage
7.03,184.39,55.21,summer cabbage
6.05,206.02,49.63,summer cabbage
8.07,238.89,61.3,summer cabbage
9.72,260.71,58.13,summer cabbage
12.27,153.55,57.76,summer cabbage
11.22,251.62,54.73,summer cabbage
10.04,198.6,58.48,summer cabbage
12.98,160.46,51.93,summer cabbage
32.55,144.61,65.23,southern soybean
36.64,115.24,52.84,southern soybean
26.52,114.69,55.18,southern soybean
28.73,120.48,52.93,southern soybean
26.54,159.12,48.13,southern soybean
22.66,154.97,64.4,southern soybean
31.5,123.82,44.18,southern soybean
23.81,163.59,57.49,southern soybean
36.83,109.93,61.04,southern soybean
24.15,115.06,57.99,southern soybean
32.33,157.42,54.58,southern soybean
29.01,146.03,49.32,southern soybean
32.61,117.12,49.36,southern soybean
36.51,129.37,62.74,southern soybean
26.43,127.55,62.66,southern soybean
26.91,202.64,54.06,red mango
30.63,222.29,53.42,red mango
26.14,200.91,48.31,red mango
28.18,264.95,54.61,red mango
23.11,304.54,64.06,red mango
24.98,239.24,64.47,red mango
27.86,204.32,57.37,red mango
24.15,239.41,48.23,red mango
25.08,294.28,63.97,red mango
25.23,244.88,53.63,red mango
21.33,247.34,61.14,red mango
26.04,187.7,55.11,red mango
21.04,244.01,60.91,red mango
21.9,251.6,49.78,red mango
24.47,243.85,49.17,red mango
11.56,89.73,72.15,wild coconut
13.42,101.72,81.9,wild coconut
16.32,108.02,69.04,wild coconut
15.94,147.21,76.82,wild coconut
16.23,92.76,86.61,wild coconut
15.43,118.06,79.09,wild coconut
18.64,144.01,84.8,wild coconut
11.15,105.8,85.59,wild coconut
10.95,105.3,79.75,wild coconut
16.46,104.96,75.35,wild coconut
11.43,132.0,77.04,wild coconut
16.88,120.42,68.77,wild coconut
15.03,112.25,72.08,wild coconut
17.17,128.48,79.68,wild coconut
16.86,93.4,78.88,wild coconut
23.05,161.03,43.03,fescue
23.51,215.99,42.23,fescue
31.54,192.97,39.26,fescue
21.62,170.57,37.1,fescue
32.06,170.12,40.81,fescue
28.12,161.55,33.57,fescue
27.05,177.1,44.87,fescue
27.64,175.32,41.98,fescue
23.11,174.14,34.45,fescue
28.16,194.55,41.55,fescue
20.18,222.05,40.35,fescue
24.45,227.53,36.64,fescue
28.66,205.3,33.03,fescue
20.74,158.29,42.49,fescue
32.79,174.22,32.32,fescue
19.76,118.03,63.58,mountain kiwi
20.42,105.4,52.37,mountain kiwi
19.15,134.65,64.3,mountain kiwi
15.31,132.21,48.07,mountain kiwi
15.58,98.28,48.69,mountain kiwi
16.86,108.27,54.08,mountain kiwi
15.93,133.93,60.81,mountain kiwi
18.27,72.29,65.96,mountain kiwi
22.43,137.48,57.46,mountain kiwi
20.57,102.24,56.4,mountain kiwi
25.19,135.35,56.59,mountain kiwi
24.27,87.61,56.1,mountain kiwi
22.29,96.55,64.94,mountain kiwi
19.44,144.42,53.25,mountain kiwi
15.78,113.89,53.35,mountain kiwi
26.46,181.33,80.45,tea
25.87,265.51,83.59,tea
28.39,256.21,86.84,tea
20.77,239.81,84.12,tea
25.89,243.03,76.3,tea
28.67,239.58,86.01,tea
28.24,266.26,78.73,tea
21.32,183.36,81.81,tea
21.01,165.13,84.37,tea
29.35,230.05,83.02,tea
29.1,199.43,75.77,tea
22.28,152.44,84.0,tea
24.5,261.2,89.75,tea
21.37,178.97,81.83,tea
29.15,290.86,76.0,tea
24.22,31.11,39.95,almond
19.54,45.63,48.94,almond
19.79,64.0,34.58,almond
21.07,52.55,33.16,almond
25.49,46.52,36.76,almond
21.96,49.32,39.4,almond
22.22,49.3,42.73,almond
16.98,25.08,45.59,almond
21.55,51.44,43.35,almond
16.6,62.21,33.37,almond
18.34,29.25,48.79,almond
23.68,42.36,39.68,almond
15.09,38.2,50.02,almond
21.53,41.88,37.56,almond
24.19,65.67,38.45,almond
12.23,188.56,68.1,blue banana
11.29,179.49,66.12,blue banana
13.71,165.95,82.52,blue banana
13.78,136.25,80.35,blue banana
12.73,168.17,72.83,blue banana
17.03,241.93,71.46,blue banana
14.3,185.48,72.22,blue banana
16.63,146.25,77.11,blue banana
17.98,119.46,82.29,blue banana
16.39,242.75,81.33,blue banana
17.62,176.19,66.96,blue banana
16.29,155.83,85.24,blue banana
12.7,142.14,82.74,blue banana
9.87,213.11,79.7,blue banana
10.91,213.86,66.25,blue banana
29.1,187.42,56.42,blue onion
30.76,187.28,58.82,blue onion
30.73,158.2,48.67,blue onion
24.95,152.19,48.54,blue onion
30.03,160.66,61.59,blue onion
28.08,197.02,58.75,blue onion
28.46,157.94,53.64,blue onion
24.36,177.47,55.37,blue onion
28.94,154.22,60.62,blue onion
24.35,152.0,47.16,blue onion
28.8,183.76,52.97,blue onion
30.73,139.05,49.59,blue onion
24.33,143.78,62.86,blue onion
27.77,169.96,56.05,blue onion
31.65,144.82,52.41,blue onion
23.4,162.43,66.27,millet
21.27,148.2,58.92,millet
26.71,165.28,61.19,millet
25.57,191.52,54.25,millet
21.27,182.92,53.18,millet
23.43,187.79,55.85,millet
25.73,188.86,52.15,millet
23.84,198.12,52.99,millet
23.55,185.79,56.3,millet
24.72,183.49,61.2,millet
22.97,201.01,59.06,millet
26.11,173.31,58.51,millet
21.17,168.6,55.87,millet
22.18,174.69,56.62,millet
25.8,159.88,58.0,millet
13.52,93.91,77.71,red sesame
12.3,105.38,70.88,red sesame
16.42,112.12,73.72,red sesame
13.03,99.61,71.28,red sesame
17.86,94.02,73.55,red sesame
16.12,84.08,67.71,red sesame
13.72,119.31,76.18,red sesame
14.62,60.47,69.79,red sesame
13.63,79.87,63.97,red sesame
9.52,94.02,68.54,red sesame
15.86,96.89,65.51,red sesame
10.89,74.34,70.68,red sesame
13.73,111.4,77.39,red sesame
12.59,67.36,71.91,red sesame
10.62,116.01,74.8,red sesame
28.06,178.36,62.59,sweet hemp
27.37,165.29,71.21,sweet hemp
27.18,182.25,72.8,sweet hemp
27.09,163.77,75.55,sweet hemp
26.91,220.82,67.98,sweet hemp
30.73,156.68,63.13,sweet hemp
24.06,189.12,63.64,sweet hemp
26.1,198.29,65.16,sweet hemp
28.65,202.38,76.29,sweet hemp
27.86,187.15,61.83,sweet hemp
23.35,189.83,69.28,sweet hemp
29.9,211.15,76.57,sweet hemp
24.53,179.86,69.03,sweet hemp
26.54,208.0,74.79,sweet hemp
28.27,218.23,62.8,sweet hemp
13.95,200.94,57.19,summer bamboo
16.96,187.66,54.09,summer bamboo
13.8,200.7,56.48,summer bamboo
14.82,184.49,39.12,summer bamboo
12.6,181.58,62.3,summer bamboo
10.39,192.82,39.29,summer bamboo
8.13,179.25,43.67,summer bamboo
10.55,175.02,48.01,summer bamboo
8.25,198.74,47.84,summer bamboo
12.87,176.06,38.94,summer bamboo
16.66,191.46,49.16,summer bamboo
16.71,182.52,62.34,summer bamboo
13.9,187.64,50.81,summer bamboo
17.74,196.55,45.34,summer bamboo
17.89,206.6,48.58,summer bamboo
16.68,164.53,40.39,organic lentil
10.94,91.26,43.59,organic lentil
14.63,172.55,46.46,organic lentil
12.56,148.55,42.36,organic lentil
14.69,142.06,43.9,organic lentil
16.99,150.33,43.97,organic lentil
16.45,141.96,52.49,organic lentil
11.59,69.91,40.9,organic lentil
15.15,54.21,46.29,organic lentil
13.63,124.45,53.66,organic lentil
12.69,113.7,44.35,organic lentil
10.86,153.97,51.02,organic lentil
14.55,180.39,49.23,organic lentil
16.46,134.24,47.92,organic lentil
12.36,184.35,57.85,organic lentil
13.64,72.21,42.07,winter pear
16.43,116.99,37.09,winter pear
10.0,60.16,41.27,winter pear
7.59,89.35,44.99,winter pear
11.87,76.38,36.28,winter pear
12.91,101.14,37.38,winter pear
13.64,126.72,46.68,winter pear
7.29,48.94,46.58,winter pear
16.69,103.92,42.33,winter pear
10.84,110.36,37.28,winter pear
11.16,76.62,37.35,winter pear
18.89,78.01,50.63,winter pear
9.78,109.64,46.14,winter pear
15.49,46.78,43.48,winter pear
9.69,89.13,36.44,winter pear
19.88,165.71,73.5,summer vetch
21.79,158.3,77.62,summer vetch
25.78,182.13,72.26,summer vetch
19.14,157.45,75.15,summer vetch
18.56,153.28,73.14,summer vetch
25.94,138.03,78.52,summer vetch
18.99,160.69,74.37,summer vetch
19.96,177.79,78.17,summer vetch
26.14,160.47,75.96,summer vetch
23.24,139.69,70.38,summer vetch
21.38,206.91,78.55,summer vetch
18.4,145.12,79.16,summer vetch
25.33,155.07,80.65,summer vetch
21.01,130.91,77.39,summer vetch
26.43,215.07,78.13,summer vetch
13.3,150.46,65.66,black mango
19.2,105.25,57.01,black mango
13.17,105.91,61.55,black mango
14.4,177.19,58.51,black mango
13.63,189.95,59.68,black mango
13.35,183.22,65.24,black mango
16.31,117.67,58.14,black mango
11.07,74.97,62.8,black mango
15.46,134.4,58.71,black mango
17.29,186.42,66.04,black mango
17.51,148.56,74.37,black mango
12.86,84.89,58.66,black mango
13.06,140.87,64.43,black mango
19.51,75.08,71.37,black mango
15.1,79.39,69.08,black mango
21.88,200.22,73.31,summer apple
20.93,239.74,78.09,summer apple
21.2,249.44,70.72,summer apple
19.35,234.16,74.71,summer apple
22.89,203.52,76.47,summer apple
27.19,172.83,73.26,summer apple
20.51,242.87,70.96,summer apple
19.25,210.66,70.37,summer apple
23.23,240.68,79.59,summer apple
20.85,242.8,71.41,summer apple
20.23,174.62,79.91,summer apple
27.31,186.76,72.61,summer apple
24.97,230.55,70.46,summer apple
25.82,195.83,73.07,summer apple
19.91,193.1,71.74,summer apple
21.89,177.06,47.53,organic turnip
23.66,72.85,48.31,organic turnip
21.42,54.3,36.69,organic turnip
21.49,152.6,43.41,organic turnip
20.02,74.24,41.26,organic turnip
21.34,144.09,46.05,organic turnip
21.78,99.4,39.98,organic turnip
23.13,161.71,35.34,organic turnip
22.75,126.64,33.9,organic turnip
21.16,94.69,47.04,organic turnip
20.89,91.63,51.12,organic turnip
21.66,158.82,35.89,organic turnip
21.95,58.87,47.33,organic turnip
22.55,125.84,39.16,organic turnip
21.33,149.5,38.13,organic turnip
30.34,206.16,64.03,summer sorghum
29.55,223.48,78.55,summer sorghum
28.92,204.02,67.42,summer sorghum
28.69,206.28,68.75,summer sorghum
30.69,197.78,77.88,summer sorghum
22.7,171.98,78.3,summer sorghum
25.27,221.74,63.86,summer sorghum
26.22,168.81,69.7,summer sorghum
31.27,223.61,75.15,summer sorghum
23.47,176.73,78.86,summer sorghum
27.03,192.51,69.15,summer sorghum
21.29,212.15,68.47,summer sorghum
24.26,190.46,73.14,summer sorghum
29.27,210.37,75.96,summer sorghum
22.06,217.37,73.8,summer sorghum
12.61,175.69,50.34,green pea
14.77,88.92,39.51,green pea
14.84,123.95,49.37,green pea
16.98,86.41,41.1,green pea
14.54,134.2,51.19,green pea
15.34,99.99,55.1,green pea
12.71,183.92,60.54,green pea
13.18,162.82,56.23,green pea
13.1,150.24,57.44,green pea
17.95,149.28,47.55,green pea
14.07,126.55,59.18,green pea
12.65,99.87,59.48,green pea
15.53,175.93,39.25,green pea
15.44,136.56,53.63,green pea
12.66,150.2,54.46,green pea
23.34,205.34,60.51,summer ginger
26.38,198.46,67.23,summer ginger
23.63,225.21,45.82,summer ginger
21.47,194.06,65.01,summer ginger
23.18,223.08,64.04,summer ginger
22.81,178.65,51.8,summer ginger
26.33,258.32,61.42,summer ginger
26.74,221.69,45.16,summer ginger
26.83,275.61,66.62,summer ginger
22.73,150.5,51.28,summer ginger
21.83,141.48,52.07,summer ginger
24.97,241.37,60.91,summer ginger
28.29,161.37,59.05,summer ginger
27.83,271.47,55.1,summer ginger
21.26,277.0,66.9,summer ginger
14.7,39.55,56.1,blue oregano
14.87,99.63,55.69,blue oregano
14.92,40.47,38.2,blue oregano
12.12,32.91,46.56,blue oregano
12.44,94.99,55.56,blue oregano
24.81,58.57,38.6,blue oregano
12.48,84.15,38.73,blue oregano
14.05,38.82,51.11,blue oregano
15.64,95.81,37.32,blue oregano
24.59,81.52,37.09,blue oregano
18.81,92.24,38.77,blue oregano
12.99,70.69,54.02,blue oregano
13.05,66.77,50.94,blue oregano
20.11,105.58,46.53,blue oregano
18.36,51.57,45.57,blue oregano
16.67,177.59,67.83,sweet rattan
18.5,168.19,68.56,sweet rattan
15.85,166.19,72.58,sweet rattan
16.06,153.81,86.17,sweet rattan
16.66,184.68,71.01,sweet rattan
19.18,158.4,81.22,sweet rattan
17.85,148.68,73.92,sweet rattan
17.26,175.91,77.43,sweet rattan
15.53,142.5,74.36,sweet rattan
20.66,185.45,76.73,sweet rattan
19.93,149.9,78.09,sweet rattan
17.98,167.64,77.65,sweet rattan
19.19,187.98,66.7,sweet rattan
21.93,172.84,73.84,sweet rattan
21.57,184.52,70.79,sweet rattan
19.57,227.0,51.33,blue chickpea
21.57,114.19,38.81,blue chickpea
23.41,152.99,42.61,blue chickpea
25.11,169.17,47.94,blue chickpea
24.89,194.2,40.94,blue chickpea
12.08,217.4,45.17,blue chickpea
18.31,127.38,36.73,blue chickpea
19.23,222.18,50.88,blue chickpea
20.99,196.8,53.79,blue chickpea
13.5,121.12,38.53,blue chickpea
14.53,172.71,38.0,blue chickpea
23.89,124.75,40.13,blue chickpea
14.71,180.41,41.11,blue chickpea
19.07,224.15,45.47,blue chickpea
21.09,185.96,36.58,blue chickpea
6.31,271.19,66.09,summer grape
6.93,216.72,75.85,summer grape
13.49,212.97,61.56,summer grape
12.19,190.97,79.38,summer grape
13.42,186.72,73.22,summer grape
13.39,164.1,78.66,summer grape
11.12,297.79,67.83,summer grape
13.84,249.23,69.82,summer grape
6.22,243.26,81.28,summer grape
11.7,210.44,66.72,summer grape
12.97,181.18,75.48,summer grape
6.76,257.43,66.47,summer grape
12.4,204.45,77.79,summer grape
6.29,175.24,70.69,summer grape
10.88,166.25,65.22,summer grape
31.7,107.21,68.37,valley pistachio
16.73,66.59,61.66,valley pistachio
25.88,123.87,62.01,valley pistachio
19.85,125.1,70.74,valley pistachio
28.72,130.42,66.11,valley pistachio
26.52,106.47,62.34,valley pistachio
26.05,135.41,66.23,valley pistachio
24.56,120.95,63.31,valley pistachio
24.12,106.32,59.18,valley pistachio
15.73,85.16,64.52,valley pistachio
26.34,89.13,69.72,valley pistachio
19.78,96.42,60.12,valley pistachio
24.96,58.91,66.05,valley pistachio
17.1,74.0,59.25,valley pistachio
22.18,91.85,66.37,valley pistachio
33.49,169.44,43.53,valley watermelon
29.99,222.21,44.08,valley watermelon
25.09,168.25,40.6,valley watermelon
32.14,150.57,45.63,valley watermelon
28.08,205.93,44.55,valley watermelon
28.98,153.29,49.36,valley watermelon
27.82,226.28,59.2,valley watermelon
33.34,192.43,45.47,valley watermelon
26.65,182.89,41.98,valley watermelon
27.22,156.42,55.87,valley watermelon
27.91,159.59,41.56,valley watermelon
31.4,223.26,39.48,valley watermelon
25.46,145.74,56.7,valley watermelon
28.92,221.81,53.25,valley watermelon
29.43,152.53,43.39,valley watermelon
10.8,193.17,44.34,black sage
16.04,237.84,57.01,black sage
12.13,196.33,46.53,black sage
15.17,253.34,38.1,black sage
10.64,208.85,38.69,black sage
19.91,225.05,48.5,black sage
19.14,241.49,38.16,black sage
14.43,231.0,39.02,black sage
17.36,198.82,51.0,black sage
15.33,226.26,38.04,black sage
11.39,224.72,45.17,black sage
10.9,242.92,45.91,black sage
12.65,218.46,48.8,black sage
21.61,205.64,53.27,black sage
17.08,246.9,42.76,black sage
23.14,218.98,73.66,hybrid ginger
16.05,234.52,68.76,hybrid ginger
24.91,206.28,60.13,hybrid ginger
16.77,219.44,71.57,hybrid ginger
23.17,178.81,63.44,hybrid ginger
15.55,211.54,72.69,hybrid ginger
21.71,235.29,65.42,hybrid ginger
18.56,174.86,61.65,hybrid ginger
24.65,198.59,60.88,hybrid ginger
15.08,176.71,69.5,hybrid ginger
20.12,197.85,60.11,hybrid ginger
13.78,179.71,60.04,hybrid ginger
19.74,206.67,72.19,hybrid ginger
17.36,179.94,61.98,hybrid ginger
20.01,209.66,60.07,hybrid ginger
16.73,192.03,50.41,green rye
13.9,227.96,48.01,green rye
13.06,172.42,45.63,green rye
17.36,196.85,53.45,green rye
12.04,167.14,55.37,green rye
12.82,176.36,54.9,green rye
13.66,200.75,48.52,green rye
17.75,209.94,48.24,green rye
12.41,207.15,51.95,green rye
17.18,176.02,49.52,green rye
11.29,153.95,50.3,green rye
16.7,218.15,48.96,green rye
13.05,184.23,57.39,green rye
17.1,178.56,56.67,green rye
17.95,173.75,51.15,green rye
16.37,214.13,71.36,winter almond
12.2,246.92,66.5,winter almond
11.82,208.16,59.46,winter almond
11.15,254.77,65.71,winter almond
15.81,155.71,61.95,winter almond
10.04,204.66,55.85,winter almond
12.29,219.73,60.34,winter almond
15.73,159.78,62.28,winter almond
13.13,205.24,63.83,winter almond
11.62,192.95,53.48,winter almond
15.44,185.18,72.3,winter almond
10.51,224.94,59.63,winter almond
14.6,265.63,57.09,winter almond
12.05,214.68,65.1,winter almond
18.18,249.85,71.29,winter almond
19.56,140.32,75.47,green cocoa
17.5,133.66,77.18,green cocoa
21.8,129.89,69.87,green cocoa
22.17,142.41,87.7,green cocoa
16.92,127.34,82.62,green cocoa
14.67,131.02,82.06,green cocoa
22.61,125.84,76.0,green cocoa
14.14,119.91,80.6,green cocoa
24.18,137.51,84.16,green cocoa
14.05,116.02,70.77,green cocoa
15.82,138.65,84.82,green cocoa
22.64,129.54,78.07,green cocoa
18.65,121.59,87.29,green cocoa
16.46,136.58,76.46,green cocoa
20.92,114.69,83.8,green cocoa
14.89,113.39,74.27,black rattan
13.19,134.44,73.96,black rattan
13.2,74.93,80.93,black rattan
14.38,121.32,69.31,black rattan
14.59,78.51,78.3,black rattan
14.34,60.51,77.08,black rattan
11.08,124.37,66.81,black rattan
10.54,85.46,74.09,black rattan
13.94,112.1,77.98,black rattan
10.3,158.62,71.82,black rattan
11.57,117.98,76.29,black rattan
11.36,49.56,74.27,black rattan
11.7,133.07,79.84,black rattan
13.17,54.81,75.7,black rattan
11.55,83.84,75.57,black rattan
16.75,69.23,83.83,northern corn
14.91,96.75,71.65,northern corn
15.7,94.75,71.37,northern corn
13.22,158.63,81.85,northern corn
15.43,129.84,80.41,northern corn
14.23,139.58,76.54,northern corn
16.1,107.7,84.71,northern corn
15.53,76.69,78.57,northern corn
15.31,104.34,81.04,northern corn
16.98,84.3,70.99,northern corn
17.32,156.21,74.99,northern corn
14.24,87.34,75.35,northern corn
16.53,111.04,76.6,northern corn
15.22,105.2,73.59,northern corn
16.94,146.59,77.64,northern corn
18.04,114.23,56.79,golden artichoke
22.11,94.44,55.82,golden artichoke
20.01,90.33,63.08,golden artichoke
20.86,86.69,70.48,golden artichoke
13.08,122.11,61.48,golden artichoke
23.73,84.9,69.33,golden artichoke
20.28,113.49,59.85,golden artichoke
17.82,119.06,56.16,golden artichoke
24.37,96.61,60.7,golden artichoke
16.1,123.03,63.88,golden artichoke
24.9,106.65,65.72,golden artichoke
24.52,125.38,67.14,golden artichoke
15.91,126.77,71.05,golden artichoke
23.31,102.62,72.48,golden artichoke
14.51,127.61,64.52,golden artichoke
11.15,226.88,83.31,wild rye
11.79,229.93,68.54,wild rye
10.75,184.68,87.68,wild rye
12.51,192.38,83.88,wild rye
18.0,241.72,75.72,wild rye
17.64,224.27,78.18,wild rye
16.82,233.39,86.59,wild rye
18.41,223.38,81.56,wild rye
13.39,225.43,77.86,wild rye
13.62,209.14,74.4,wild rye
16.51,204.17,88.37,wild rye
17.01,181.03,82.37,wild rye
11.45,232.74,74.04,wild rye
16.07,223.66,76.11,wild rye
15.62,241.26,71.56,wild rye
26.06,120.39,65.68,golden rice
22.09,38.36,70.63,golden rice
23.7,41.56,64.25,golden rice
26.48,48.69,72.99,golden rice
27.22,46.68,63.76,golden rice
27.98,83.73,65.52,golden rice
26.69,129.76,73.01,golden rice
28.04,137.96,65.24,golden rice
25.55,115.22,66.94,golden rice
26.2,47.97,69.28,golden rice
22.64,63.99,65.67,golden rice
25.54,81.86,69.97,golden rice
26.75,62.65,64.71,golden rice
22.64,146.44,68.44,golden rice
26.6,82.98,64.61,golden rice
23.86,129.94,35.81,golden sisal
27.41,158.28,40.96,golden sisal
22.02,147.08,45.16,golden sisal
25.17,102.24,41.5,golden sisal
23.92,133.12,42.31,golden sisal
23.25,105.02,49.3,golden sisal
25.91,141.97,49.34,golden sisal
23.19,110.77,49.77,golden sisal
27.46,120.03,45.68,golden sisal
23.2,96.81,49.96,golden sisal
22.23,99.3,48.06,golden sisal
24.16,131.0,32.83,golden sisal
22.27,129.18,51.61,golden sisal
26.19,113.56,37.37,golden sisal
25.6,107.32,45.02,golden sisal
24.76,177.43,65.77,black lavender
27.01,83.91,66.47,black lavender
28.41,145.98,63.63,black lavender
23.68,89.36,64.99,black lavender
26.19,184.22,66.37,black lavender
27.51,152.11,60.82,black lavender
22.04,112.92,65.9,black lavender
31.94,185.76,58.4,black lavender
28.58,97.75,66.58,black lavender
32.34,122.46,68.23,black lavender
29.42,106.5,59.53,black lavender
33.85,157.66,59.54,black lavender
24.79,185.85,66.07,black lavender
22.35,155.59,62.46,black lavender
27.75,171.08,63.6,black lavender
27.96,71.39,53.31,winter eggplant
22.73,105.85,52.32,winter eggplant
26.32,81.37,48.88,winter eggplant
28.03,99.64,49.61,winter eggplant
22.38,72.83,52.25,winter eggplant
25.12,95.72,48.11,winter eggplant
22.56,93.67,48.86,winter eggplant
27.54,73.27,53.5,winter eggplant
25.58,98.38,60.75,winter eggplant
25.52,70.57,51.23,winter eggplant
24.84,72.55,51.23,winter eggplant
24.97,78.74,53.49,winter eggplant
25.46,107.26,53.32,winter eggplant
28.39,105.49,57.41,winter eggplant
27.19,70.7,57.47,winter eggplant
18.38,180.69,78.0,winter cherry
15.97,217.77,82.08,winter cherry
17.46,132.19,77.46,winter cherry
17.29,216.94,72.8,winter cherry
20.03,141.18,73.78,winter cherry
16.27,216.84,77.86,winter cherry
